account_id,Sum of awg_engagement_rate,Sum of comment_engagement_rate,create_time,Sum of followers,Sum of following,is_ad_virtual,is_verified,like_count,Sum of like_engagement_rate,Sum of likes,open_favorite,top_videos,timestamp,Sum of videos_count
dyc3scvayvqo,0.07582343282140443,0.0004829518014102193,null,357,2963,false,false,null,0.0753404810199942,788,null,"https://www.tiktok.com/@dyc3scvayvqo/video/7084426936025435393,https://www.tiktok.com/@dyc3scvayvqo/video/7083535345869966594,https://www.tiktok.com/@dyc3scvayvqo/video/7081654690823294209,https://www.tiktok.com/@dyc3scvayvqo/video/7081250070468857089,https://www.tiktok.com/@dyc3scvayvqo/video/7080870022461148418,https://www.tiktok.com/@dyc3scvayvqo/video/7080835569483271426,https://www.tiktok.com/@dyc3scvayvqo/video/7079832275625544961,https://www.tiktok.com/@dyc3scvayvqo/video/7078004725848837378,https://www.tiktok.com/@dyc3scvayvqo/video/7077263567711440129,https://www.tiktok.com/@dyc3scvayvqo/video/7077261339193838850,https://www.tiktok.com/@dyc3scvayvqo/video/7077188492962434306,https://www.tiktok.com/@dyc3scvayvqo/video/7077135317693779202,https://www.tiktok.com/@dyc3scvayvqo/video/7076783598304627970,https://www.tiktok.com/@dyc3scvayvqo/video/7076724062801743105,https://www.tiktok.com/@dyc3scvayvqo/video/7076712237129403650,https://www.tiktok.com/@dyc3scvayvqo/video/7076531507212438786,https://www.tiktok.com/@dyc3scvayvqo/video/7076160749114051842,https://www.tiktok.com/@dyc3scvayvqo/video/7075773537906199809,https://www.tiktok.com/@dyc3scvayvqo/video/7073159951547501825,https://www.tiktok.com/@dyc3scvayvqo/video/7072496980466945282,https://www.tiktok.com/@dyc3scvayvqo/video/7070842490546408706,https://www.tiktok.com/@dyc3scvayvqo/video/7070841837333875970,https://www.tiktok.com/@dyc3scvayvqo/video/7066475671404547330,https://www.tiktok.com/@dyc3scvayvqo/video/7065391858595286274,https://www.tiktok.com/@dyc3scvayvqo/video/7062748860631747841,https://www.tiktok.com/@dyc3scvayvqo/video/7062315306420587777,https://www.tiktok.com/@dyc3scvayvqo/video/7059112360253918466,https://www.tiktok.com/@dyc3scvayvqo/video/7059096539314130177,https://www.tiktok.com/@dyc3scvayvqo/video/7059096110047972609",2023-08-06 00:00:00,29
dycwahgp95at,0.022653721682847898,0.0040453074433656954,null,618,144,false,false,null,0.0186084142394822,147,null,"https://www.tiktok.com/@dycwahgp95at/video/7262411705240587525,https://www.tiktok.com/@dycwahgp95at/video/7255421009984015622",2023-08-05 00:00:00,2
dycwo5jv39md,0.08705975464978236,0.010051444400474872,null,361,466,false,false,null,0.07700831024930747,4899,null,"https://www.tiktok.com/@dycwo5jv39md/video/7021945087290559745,https://www.tiktok.com/@dycwo5jv39md/video/7021902889345895681,https://www.tiktok.com/@dycwo5jv39md/video/7021620392167099649,https://www.tiktok.com/@dycwo5jv39md/video/7021537069474336002,https://www.tiktok.com/@dycwo5jv39md/video/7021535608547970305,https://www.tiktok.com/@dycwo5jv39md/video/7021492911917255942,https://www.tiktok.com/@dycwo5jv39md/video/7021490736960965894,https://www.tiktok.com/@dycwo5jv39md/video/7021379728749628674,https://www.tiktok.com/@dycwo5jv39md/video/7021235529882586369,https://www.tiktok.com/@dycwo5jv39md/video/7021216092353826050,https://www.tiktok.com/@dycwo5jv39md/video/7021178724909387009,https://www.tiktok.com/@dycwo5jv39md/video/7021118786325597441,https://www.tiktok.com/@dycwo5jv39md/video/7021117438012001538,https://www.tiktok.com/@dycwo5jv39md/video/7021061407391239426,https://www.tiktok.com/@dycwo5jv39md/video/7021048435834998018,https://www.tiktok.com/@dycwo5jv39md/video/7021009724397063426,https://www.tiktok.com/@dycwo5jv39md/video/7020900096313249025,https://www.tiktok.com/@dycwo5jv39md/video/7020899761221946625,https://www.tiktok.com/@dycwo5jv39md/video/7020887986535468290,https://www.tiktok.com/@dycwo5jv39md/video/7020850946481622274,https://www.tiktok.com/@dycwo5jv39md/video/7020845611268328705,https://www.tiktok.com/@dycwo5jv39md/video/7020800558743244034,https://www.tiktok.com/@dycwo5jv39md/video/7020794369275890945,https://www.tiktok.com/@dycwo5jv39md/video/7020750146476510466,https://www.tiktok.com/@dycwo5jv39md/video/7020729013018561794,https://www.tiktok.com/@dycwo5jv39md/video/7020645540576775426,https://www.tiktok.com/@dycwo5jv39md/video/7020642656581684481,https://www.tiktok.com/@dycwo5jv39md/video/7020482852085107969,https://www.tiktok.com/@dycwo5jv39md/video/7020480314090736898,https://www.tiktok.com/@dycwo5jv39md/video/7020470667824958721,https://www.tiktok.com/@dycwo5jv39md/video/7020430116626894081,https://www.tiktok.com/@dycwo5jv39md/video/7020389863945964801,https://www.tiktok.com/@dycwo5jv39md/video/7020258154109816065,https://www.tiktok.com/@dycwo5jv39md/video/7020110822856854785,https://www.tiktok.com/@dycwo5jv39md/video/7020099800603413761",2023-08-05 00:00:00,196
dyd51wd866bl,0.06288900414937759,0.002074688796680498,null,241,354,false,false,null,0.060814315352697094,572,null,"https://www.tiktok.com/@dyd51wd866bl/video/7127969643355983105,https://www.tiktok.com/@dyd51wd866bl/video/7107707031452126465,https://www.tiktok.com/@dyd51wd866bl/video/7104741043530239233,https://www.tiktok.com/@dyd51wd866bl/video/7104722425480318210,https://www.tiktok.com/@dyd51wd866bl/video/7102182179546975490,https://www.tiktok.com/@dyd51wd866bl/video/7102161226704243970,https://www.tiktok.com/@dyd51wd866bl/video/7093076088787668225,https://www.tiktok.com/@dyd51wd866bl/video/7093074646358134018,https://www.tiktok.com/@dyd51wd866bl/video/7088588706268843266,https://www.tiktok.com/@dyd51wd866bl/video/7087660174755761410,https://www.tiktok.com/@dyd51wd866bl/video/7081701176403643650,https://www.tiktok.com/@dyd51wd866bl/video/7081352231504678146,https://www.tiktok.com/@dyd51wd866bl/video/7081350754597948673,https://www.tiktok.com/@dyd51wd866bl/video/7077830708919553282,https://www.tiktok.com/@dyd51wd866bl/video/7076505489630088450,https://www.tiktok.com/@dyd51wd866bl/video/7076504789453917442,https://www.tiktok.com/@dyd51wd866bl/video/7072797431787801858,https://www.tiktok.com/@dyd51wd866bl/video/7072432847868398849,https://www.tiktok.com/@dyd51wd866bl/video/7071346435207236866,https://www.tiktok.com/@dyd51wd866bl/video/7069091298757594370,https://www.tiktok.com/@dyd51wd866bl/video/7065398787300150530,https://www.tiktok.com/@dyd51wd866bl/video/7055368545852509442,https://www.tiktok.com/@dyd51wd866bl/video/7054966720275991809,https://www.tiktok.com/@dyd51wd866bl/video/7053110026428239105,https://www.tiktok.com/@dyd51wd866bl/video/7032703825186245890,https://www.tiktok.com/@dyd51wd866bl/video/7032703128994630914,https://www.tiktok.com/@dyd51wd866bl/video/7019025817216896258,https://www.tiktok.com/@dyd51wd866bl/video/6984508333550079234,https://www.tiktok.com/@dyd51wd866bl/video/6984505645118541058,https://www.tiktok.com/@dyd51wd866bl/video/6984177047144828161,https://www.tiktok.com/@dyd51wd866bl/video/6984164578821197057,https://www.tiktok.com/@dyd51wd866bl/video/6984161377128549634",2023-08-05 00:00:00,33
dydb2222ax1p,0.3363914373088685,0.010793308148947653,null,327,402,false,false,null,0.3255981291599208,1810,null,"https://www.tiktok.com/@dydb2222ax1p/video/7024976507000999169,https://www.tiktok.com/@dydb2222ax1p/video/7017458195203411201,https://www.tiktok.com/@dydb2222ax1p/video/7017085745198419202,https://www.tiktok.com/@dydb2222ax1p/video/7015888892477836546,https://www.tiktok.com/@dydb2222ax1p/video/7015264713072233730,https://www.tiktok.com/@dydb2222ax1p/video/7014548613468605697,https://www.tiktok.com/@dydb2222ax1p/video/7012666445511380226,https://www.tiktok.com/@dydb2222ax1p/video/7011172072776944897,https://www.tiktok.com/@dydb2222ax1p/video/7011052136070909186,https://www.tiktok.com/@dydb2222ax1p/video/7010079108277259521,https://www.tiktok.com/@dydb2222ax1p/video/7008565219706277122,https://www.tiktok.com/@dydb2222ax1p/video/7007462953641315586,https://www.tiktok.com/@dydb2222ax1p/video/7007131162619448578,https://www.tiktok.com/@dydb2222ax1p/video/7005682788074638594,https://www.tiktok.com/@dydb2222ax1p/video/7005241766290918658,https://www.tiktok.com/@dydb2222ax1p/video/7004777446423694594,https://www.tiktok.com/@dydb2222ax1p/video/7004458941828599042",2023-08-05 00:00:00,17
dydc3seucyog,0.03486238532110092,0.005504587155963303,null,545,1673,false,false,null,0.029357798165137616,16,null,https://www.tiktok.com/@dydc3seucyog/video/7036770145754254594,2023-08-05 00:00:00,1
dydcl58mzyvz,0.03741333449614093,0.0054179566563467485,null,2698,914,false,false,null,0.03199537783979418,19800,null,"https://www.tiktok.com/@dydcl58mzyvz/video/7263713373508930821,https://www.tiktok.com/@dydcl58mzyvz/video/7263488052109151494,https://www.tiktok.com/@dydcl58mzyvz/video/7263321499602341125,https://www.tiktok.com/@dydcl58mzyvz/video/7263127248130084101,https://www.tiktok.com/@dydcl58mzyvz/video/7263114831908064517,https://www.tiktok.com/@dydcl58mzyvz/video/7262447741207399686,https://www.tiktok.com/@dydcl58mzyvz/video/7262445071474167046,https://www.tiktok.com/@dydcl58mzyvz/video/7262380458804464901,https://www.tiktok.com/@dydcl58mzyvz/video/7262284210554162437,https://www.tiktok.com/@dydcl58mzyvz/video/7262239168812600582,https://www.tiktok.com/@dydcl58mzyvz/video/7261615990436302085,https://www.tiktok.com/@dydcl58mzyvz/video/7261138829657115910,https://www.tiktok.com/@dydcl58mzyvz/video/7260439945704164614,https://www.tiktok.com/@dydcl58mzyvz/video/7260432951475768581,https://www.tiktok.com/@dydcl58mzyvz/video/7259833841651567877,https://www.tiktok.com/@dydcl58mzyvz/video/7259411648794889477,https://www.tiktok.com/@dydcl58mzyvz/video/7259295761442065670,https://www.tiktok.com/@dydcl58mzyvz/video/7258578280960363781,https://www.tiktok.com/@dydcl58mzyvz/video/7258371550603267334,https://www.tiktok.com/@dydcl58mzyvz/video/7256878634097544453,https://www.tiktok.com/@dydcl58mzyvz/video/7256496259060600070,https://www.tiktok.com/@dydcl58mzyvz/video/7256173622845295878,https://www.tiktok.com/@dydcl58mzyvz/video/7255527948185259269,https://www.tiktok.com/@dydcl58mzyvz/video/7255330703586479365,https://www.tiktok.com/@dydcl58mzyvz/video/7254411685627202821,https://www.tiktok.com/@dydcl58mzyvz/video/7253571532897717509,https://www.tiktok.com/@dydcl58mzyvz/video/7253567879864519942,https://www.tiktok.com/@dydcl58mzyvz/video/7252931777373801733,https://www.tiktok.com/@dydcl58mzyvz/video/7251700598020541702,https://www.tiktok.com/@dydcl58mzyvz/video/7251685055624400134,https://www.tiktok.com/@dydcl58mzyvz/video/7251530481601219845,https://www.tiktok.com/@dydcl58mzyvz/video/7250587566150388998,https://www.tiktok.com/@dydcl58mzyvz/video/7250587372851711238,https://www.tiktok.com/@dydcl58mzyvz/video/7250485957365894405",2023-08-05 00:00:00,282
dydf74uu1tr4,0.27843866171003717,0.009107806691449815,null,538,312,false,false,null,0.2693308550185874,1453,null,"https://www.tiktok.com/@dydf74uu1tr4/video/7106853289211219201,https://www.tiktok.com/@dydf74uu1tr4/video/7104970674799676673,https://www.tiktok.com/@dydf74uu1tr4/video/7096108592239037697,https://www.tiktok.com/@dydf74uu1tr4/video/7096053418006973697,https://www.tiktok.com/@dydf74uu1tr4/video/7082668393538604290,https://www.tiktok.com/@dydf74uu1tr4/video/7080058762559622402,https://www.tiktok.com/@dydf74uu1tr4/video/7080058367057726722,https://www.tiktok.com/@dydf74uu1tr4/video/7080057898218376449,https://www.tiktok.com/@dydf74uu1tr4/video/7071133813920795909,https://www.tiktok.com/@dydf74uu1tr4/video/7067473898278767878",2023-08-05 00:00:00,10
dydflvabr6tl,0.07523148148148148,0.0023148148148148147,null,108,248,false,false,null,0.07291666666666667,184,null,"https://www.tiktok.com/@dydflvabr6tl/video/7083003528712621339,https://www.tiktok.com/@dydflvabr6tl/video/7082258503603113242,https://www.tiktok.com/@dydflvabr6tl/video/7081050121705622811,https://www.tiktok.com/@dydflvabr6tl/video/7080376665255234842,https://www.tiktok.com/@dydflvabr6tl/video/7079337556596346139,https://www.tiktok.com/@dydflvabr6tl/video/7078509693630516507,https://www.tiktok.com/@dydflvabr6tl/video/7077797483585326362,https://www.tiktok.com/@dydflvabr6tl/video/7076370819550596379",2023-08-05 00:00:00,8
dyeyfp7bptfw,0.027586206896551724,0.0029286726499763815,null,365,237,false,false,null,0.024657534246575342,261,null,"https://www.tiktok.com/@dyeyfp7bptfw/video/7258607106553695494,https://www.tiktok.com/@dyeyfp7bptfw/video/7217807708500593925,https://www.tiktok.com/@dyeyfp7bptfw/video/7210773838290750746,https://www.tiktok.com/@dyeyfp7bptfw/video/7210406170933185819,https://www.tiktok.com/@dyeyfp7bptfw/video/7191817540065185050,https://www.tiktok.com/@dyeyfp7bptfw/video/7191790693872880923,https://www.tiktok.com/@dyeyfp7bptfw/video/7186281282312129819,https://www.tiktok.com/@dyeyfp7bptfw/video/7185149390825196827,https://www.tiktok.com/@dyeyfp7bptfw/video/7175890840768859419,https://www.tiktok.com/@dyeyfp7bptfw/video/7172772832324226331,https://www.tiktok.com/@dyeyfp7bptfw/video/7170602009861655835,https://www.tiktok.com/@dyeyfp7bptfw/video/7170241731785510171,https://www.tiktok.com/@dyeyfp7bptfw/video/7170229318474419483,https://www.tiktok.com/@dyeyfp7bptfw/video/7168659725263867162,https://www.tiktok.com/@dyeyfp7bptfw/video/7168657696202280218,https://www.tiktok.com/@dyeyfp7bptfw/video/7168639695746845979,https://www.tiktok.com/@dyeyfp7bptfw/video/7167631365918264603,https://www.tiktok.com/@dyeyfp7bptfw/video/7142487037512387866,https://www.tiktok.com/@dyeyfp7bptfw/video/7142019852528586011,https://www.tiktok.com/@dyeyfp7bptfw/video/7141997598524869915,https://www.tiktok.com/@dyeyfp7bptfw/video/7141989930351234331,https://www.tiktok.com/@dyeyfp7bptfw/video/7141987581717253403,https://www.tiktok.com/@dyeyfp7bptfw/video/7130146892180114714,https://www.tiktok.com/@dyeyfp7bptfw/video/7113467072977423643,https://www.tiktok.com/@dyeyfp7bptfw/video/7113422777570413851,https://www.tiktok.com/@dyeyfp7bptfw/video/7113422669894126875,https://www.tiktok.com/@dyeyfp7bptfw/video/7103863074116963610,https://www.tiktok.com/@dyeyfp7bptfw/video/7030255559915916570,https://www.tiktok.com/@dyeyfp7bptfw/video/7030240404670926106",2023-08-05 00:00:00,29
dyf3h5ic07i4,0.006643598615916955,0.000922722029988466,null,1275,44,false,false,null,0.0057208765859284895,5216,null,"https://www.tiktok.com/@dyf3h5ic07i4/video/7071366650494291202,https://www.tiktok.com/@dyf3h5ic07i4/video/7070011114754526466,https://www.tiktok.com/@dyf3h5ic07i4/video/7067794682067094786,https://www.tiktok.com/@dyf3h5ic07i4/video/7067745490556751105,https://www.tiktok.com/@dyf3h5ic07i4/video/7067703342494928130,https://www.tiktok.com/@dyf3h5ic07i4/video/7067470812156054786,https://www.tiktok.com/@dyf3h5ic07i4/video/7067382023102434562,https://www.tiktok.com/@dyf3h5ic07i4/video/7066891606946761986,https://www.tiktok.com/@dyf3h5ic07i4/video/7066644494430588162,https://www.tiktok.com/@dyf3h5ic07i4/video/7065217254698339585,https://www.tiktok.com/@dyf3h5ic07i4/video/7065155183868693761,https://www.tiktok.com/@dyf3h5ic07i4/video/7065119934568877314,https://www.tiktok.com/@dyf3h5ic07i4/video/7064799399427296514,https://www.tiktok.com/@dyf3h5ic07i4/video/7064769100785962241,https://www.tiktok.com/@dyf3h5ic07i4/video/7064518714946948353,https://www.tiktok.com/@dyf3h5ic07i4/video/7064363661132975361,https://www.tiktok.com/@dyf3h5ic07i4/video/7064069352609287426,https://www.tiktok.com/@dyf3h5ic07i4/video/7064000808899153154,https://www.tiktok.com/@dyf3h5ic07i4/video/7063948552409468161,https://www.tiktok.com/@dyf3h5ic07i4/video/7063464516427795714,https://www.tiktok.com/@dyf3h5ic07i4/video/7063423223148399873,https://www.tiktok.com/@dyf3h5ic07i4/video/7063336214136474881,https://www.tiktok.com/@dyf3h5ic07i4/video/7063256660009143553,https://www.tiktok.com/@dyf3h5ic07i4/video/7063255620283026690,https://www.tiktok.com/@dyf3h5ic07i4/video/7063241287784303874,https://www.tiktok.com/@dyf3h5ic07i4/video/7061890552941399297,https://www.tiktok.com/@dyf3h5ic07i4/video/7061792758939372801,https://www.tiktok.com/@dyf3h5ic07i4/video/7061508653370707202,https://www.tiktok.com/@dyf3h5ic07i4/video/7060749047145041154,https://www.tiktok.com/@dyf3h5ic07i4/video/7058621446326603009,https://www.tiktok.com/@dyf3h5ic07i4/video/7058387039930076417,https://www.tiktok.com/@dyf3h5ic07i4/video/7058002681851383041,https://www.tiktok.com/@dyf3h5ic07i4/video/7057439438024051970,https://www.tiktok.com/@dyf3h5ic07i4/video/7057337384194673921",2023-08-05 00:00:00,258
dygz76dgtidp,0.03768079167723928,0.003374777975133215,null,1126,2384,false,false,null,0.034306013702106064,2604,null,"https://www.tiktok.com/@dygz76dgtidp/video/7260649983177805061,https://www.tiktok.com/@dygz76dgtidp/video/7259691444405865733,https://www.tiktok.com/@dygz76dgtidp/video/7258926080868846854,https://www.tiktok.com/@dygz76dgtidp/video/7257247800537238789,https://www.tiktok.com/@dygz76dgtidp/video/7257144271852113158,https://www.tiktok.com/@dygz76dgtidp/video/7254924340544769285,https://www.tiktok.com/@dygz76dgtidp/video/7253024082059480325,https://www.tiktok.com/@dygz76dgtidp/video/7251236561759571205,https://www.tiktok.com/@dygz76dgtidp/video/7247593777693576453,https://www.tiktok.com/@dygz76dgtidp/video/7241509241578851589,https://www.tiktok.com/@dygz76dgtidp/video/7237748946204970246,https://www.tiktok.com/@dygz76dgtidp/video/7237564106809609478,https://www.tiktok.com/@dygz76dgtidp/video/7236135794954538245,https://www.tiktok.com/@dygz76dgtidp/video/7235503799060761861,https://www.tiktok.com/@dygz76dgtidp/video/7234626996523846918,https://www.tiktok.com/@dygz76dgtidp/video/7234579261263285509,https://www.tiktok.com/@dygz76dgtidp/video/7234530675708235013,https://www.tiktok.com/@dygz76dgtidp/video/7233276074589687045,https://www.tiktok.com/@dygz76dgtidp/video/7232562371619998982,https://www.tiktok.com/@dygz76dgtidp/video/7231815901677374726,https://www.tiktok.com/@dygz76dgtidp/video/7230759343556218117,https://www.tiktok.com/@dygz76dgtidp/video/7229640432429452550,https://www.tiktok.com/@dygz76dgtidp/video/7229304517773233414,https://www.tiktok.com/@dygz76dgtidp/video/7228203390055025925,https://www.tiktok.com/@dygz76dgtidp/video/7226023760267054342,https://www.tiktok.com/@dygz76dgtidp/video/7224738289411001626,https://www.tiktok.com/@dygz76dgtidp/video/7224672526440402181,https://www.tiktok.com/@dygz76dgtidp/video/7224665622829894917,https://www.tiktok.com/@dygz76dgtidp/video/7224656319633050886,https://www.tiktok.com/@dygz76dgtidp/video/7224588596676742405,https://www.tiktok.com/@dygz76dgtidp/video/7213411310405537030,https://www.tiktok.com/@dygz76dgtidp/video/7210351518833282309,https://www.tiktok.com/@dygz76dgtidp/video/7210312852882689286,https://www.tiktok.com/@dygz76dgtidp/video/7210136978619108613,https://www.tiktok.com/@dygz76dgtidp/video/7209907634818862342",2023-08-07 00:00:00,65
